Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.10.2000;;4.229;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.01.2015;;4.229;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.01.2016;;4.229;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.04.1959;;4.230;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.10.1965;;4.230;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;31.08.1972;;4.230;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.12.1998;;4.230;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.05.2006;;4.230;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.10.2006;;4.230;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.03.2020;;4.230;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.02.2021;;4.230;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.11.1996;;4.231;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.12.1996;;4.231;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.10.1998;;4.231;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.11.1991;;4.232;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.09.1978;;4.233;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.09.1991;;4.233;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.11.1993;;4.233;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.11.1994;;4.233;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.04.2016;;4.233;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.10.2023;;4.233;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.02.2017;;4.235;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.01.1995;;4.236;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;12.12.2011;;4.236;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;09.09.2003;;4.237;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;12.12.1988;;4.238;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.02.2001;;4.238;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.09.2007;;4.238;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.02.2017;;4.238;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.12.1994;;4.239;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.06.2005;;4.239;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;12.04.2010;;4.239;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.03.2020;;4.239;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.12.1963;;4.240;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.01.1964;;4.240;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.09.1966;;4.240;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.10.1967;;4.240;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;09.01.1968;;4.240;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;06.05.1970;;4.240;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.05.1972;;4.240;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.08.1976;;4.241;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.10.1994;;4.242;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.04.2006;;4.242;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.02.2014;;4.242;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.09.2018;;4.243;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.05.1974;;4.245;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.02.2013;;4.245;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.04.2015;;4.245;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.09.2021;;4.245;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.11.2012;;4.246;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.09.2018;;4.246;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.04.1995;;4.247;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.02.2013;;4.247;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.10.2007;;4.248;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;12.04.2009;;4.248;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.03.2020;;4.248;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.10.1995;;4.249;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.08.2006;;4.249;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.04.1966;;4.250;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.09.1970;;4.250;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.10.1974;;4.250;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.04.1983;;4.250;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.12.1994;;4.251;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.04.1986;;4.252;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.11.1996;;4.252;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.06.2006;;4.252;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.10.2014;;4.252;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.01.2000;;4.253;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.04.2015;;4.253;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.09.2007;;4.254;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.12.2021;;4.254;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.04.1983;;4.255;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.10.1981;;4.256;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;09.04.1992;;4.256;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.03.1994;;4.256;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.12.2025;;4.256;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.02.2001;;4.257;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.04.2010;;4.257;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.07.2022;;4.257;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.05.2004;;4.259;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.01.1960;;4.260;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.10.1963;;4.260;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.04.1966;;4.260;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;06.11.1967;;4.260;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.08.1972;;4.260;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.05.1990;;4.260;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.04.2009;;4.260;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.11.2023;;4.260;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.11.1974;;4.261;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.09.1976;;4.261;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.05.2004;;4.261;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.12.2004;;4.261;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;09.10.2023;;4.262;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.10.1979;;4.263;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.08.1989;;4.263;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.10.2010;;4.263;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.03.2012;;4.263;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.09.2020;;4.263;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;06.10.2025;;4.263;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.11.1987;;4.264;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.09.2012;;4.264;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.10.2025;;4.264;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.09.2000;;4.265;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.02.2001;;4.266;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.10.2022;;4.266;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.11.2022;;4.266;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.08.1989;;4.267;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.09.1990;;4.267;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.10.1990;;4.267;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.04.2010;;4.267;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.10.2023;;4.267;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.09.1984;;4.268;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;12.02.2016;;4.268;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.10.2025;;4.268;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.04.1992;;4.269;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.04.2007;;4.269;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;09.01.2018;;4.269;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.09.2025;;4.269;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.09.1961;;4.270;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;09.12.1969;;4.270;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;08.11.1973;;4.270;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.11.1983;;4.270;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.04.1994;;4.270;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.02.2001;;4.270;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.05.1988;;4.271;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.12.1992;;4.271;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.06.1976;;4.273;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.02.1997;;4.273;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.11.2013;;4.273;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.02.1988;;4.275;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.10.2016;;4.275;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.07.2022;;4.275;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.01.2000;;4.276;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.11.2022;;4.276;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.01.1983;;4.277;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.03.2014;;4.277;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;12.07.2022;;4.277;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.06.2005;;4.278;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.10.2013;;4.278;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.01.2021;;4.278;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.11.1988;;4.279;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.04.1991;;4.279;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.08.2006;;4.279;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.11.1960;;4.280;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;08.02.1962;;4.280;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.06.1976;;4.280;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.09.1991;;4.280;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.10.1981;;4.281;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.09.2017;;4.281;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.02.2021;;4.281;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.11.1988;;4.282;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.04.1989;;4.283;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.11.1990;;4.283;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.03.1977;;4.284;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.05.1984;;4.284;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.01.1988;;4.284;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.09.2020;;4.284;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.02.1997;;4.285;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.01.2025;;4.285;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;08.02.2016;;4.286;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.11.2022;;4.286;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.04.2016;;4.287;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.01.1977;;4.288;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.05.2022;;4.288;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.11.2003;;4.289;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.04.2011;;4.289;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.01.2013;;4.289;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.08.2025;;4.289;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.09.1969;;4.290;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.05.1972;;4.290;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.08.1972;;4.290;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.10.1974;;4.290;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.10.2000;;4.290;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.09.2010;;4.290;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.12.1999;;4.291;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.02.2015;;4.291;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.10.1975;;4.292;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.11.2010;;4.292;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.11.2025;;4.292;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;12.02.2001;;4.293;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.12.2002;;4.293;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.11.2012;;4.293;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.10.1985;;4.294;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.01.1988;;4.294;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.01.1989;;4.295;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.04.2015;;4.295;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;09.12.1992;;4.296;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.11.2023;;4.296;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.10.1974;;4.298;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.08.2007;;4.298;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.10.2011;;4.298;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.01.1977;;4.299;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.04.1997;;4.299;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.10.2006;;4.299;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.12.2021;;4.299;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.04.1960;;4.300;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.11.1960;;4.300;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.04.1962;;4.300;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.09.1964;;4.300;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.05.1976;;4.301;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.09.1976;;4.301;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.04.1986;;4.301;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.12.1996;;4.301;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.08.2006;;4.301;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.09.2009;;4.301;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.01.2015;;4.301;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.09.2019;;4.301;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.11.2024;;4.301;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.09.1980;;4.302;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.11.1993;;4.302;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.11.1994;;4.302;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.04.1980;;4.303;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;08.04.1993;;4.303;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.01.1997;;4.303;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;06.04.2001;;4.304;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.04.2017;;4.305;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.10.1977;;4.306;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.12.1999;;4.306;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;08.02.2001;;4.306;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.01.2015;;4.306;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;09.11.1988;;4.307;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.10.2000;;4.307;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.11.1991;;4.308;Freigegeben, validierte Daten
