Werte_Lech:;HS_cm;monat;HS_m;h_year
04.04.2003;84;4;0.84;2003
05.04.2003;79;4;0.79;2003
06.04.2003;77;4;0.77;2003
07.04.2003;86;4;0.86;2003
08.04.2003;80;4;0.8;2003
09.04.2003;76;4;0.76;2003
10.04.2003;73;4;0.73;2003
11.04.2003;80;4;0.8;2003
12.04.2003;75;4;0.75;2003
13.04.2003;73;4;0.73;2003
14.04.2003;70;4;0.7;2003
15.04.2003;65;4;0.65;2003
16.04.2003;62;4;0.62;2003
17.04.2003;57;4;0.57;2003
18.04.2003;53;4;0.53;2003
19.04.2003;49;4;0.49;2003
20.04.2003;45;4;0.45;2003
21.04.2003;42;4;0.42;2003
22.04.2003;37;4;0.37;2003
23.04.2003;33;4;0.33;2003
24.04.2003;29;4;0.29;2003
25.04.2003;24;4;0.24;2003
26.04.2003;17;4;0.17;2003
27.04.2003;12;4;0.12;2003
28.04.2003;5;4;0.05;2003
29.04.2003;0;4;0;2003
30.04.2003;0;4;0;2003
01.05.2003;0;5;0;2003
02.05.2003;0;5;0;2003
03.05.2003;0;5;0;2003
04.05.2003;0;5;0;2003
05.05.2003;0;5;0;2003
06.05.2003;0;5;0;2003
07.05.2003;0;5;0;2003
08.05.2003;0;5;0;2003
09.05.2003;0;5;0;2003
10.05.2003;0;5;0;2003
11.05.2003;0;5;0;2003
12.05.2003;0;5;0;2003
13.05.2003;0;5;0;2003
14.05.2003;2;5;0.02;2003
15.05.2003;6;5;0.06;2003
16.05.2003;0;5;0;2003
17.05.2003;0;5;0;2003
18.05.2003;0;5;0;2003
19.05.2003;0;5;0;2003
20.05.2003;0;5;0;2003
21.05.2003;2;5;0.02;2003
22.05.2003;2;5;0.02;2003
23.05.2003;0;5;0;2003
24.05.2003;0;5;0;2003
25.05.2003;0;5;0;2003
26.05.2003;0;5;0;2003
27.05.2003;0;5;0;2003
28.05.2003;0;5;0;2003
29.05.2003;0;5;0;2003
30.05.2003;0;5;0;2003
31.05.2003;0;5;0;2003
01.06.2003;0;6;0;2003
02.06.2003;0;6;0;2003
03.06.2003;0;6;0;2003
04.06.2003;0;6;0;2003
05.06.2003;0;6;0;2003
06.06.2003;0;6;0;2003
07.06.2003;0;6;0;2003
08.06.2003;0;6;0;2003
09.06.2003;0;6;0;2003
10.06.2003;0;6;0;2003
11.06.2003;0;6;0;2003
12.06.2003;0;6;0;2003
13.06.2003;0;6;0;2003
14.06.2003;0;6;0;2003
15.06.2003;0;6;0;2003
16.06.2003;0;6;0;2003
17.06.2003;0;6;0;2003
18.06.2003;0;6;0;2003
19.06.2003;0;6;0;2003
20.06.2003;0;6;0;2003
21.06.2003;0;6;0;2003
22.06.2003;0;6;0;2003
23.06.2003;0;6;0;2003
24.06.2003;0;6;0;2003
25.06.2003;0;6;0;2003
26.06.2003;0;6;0;2003
27.06.2003;0;6;0;2003
28.06.2003;0;6;0;2003
29.06.2003;0;6;0;2003
30.06.2003;0;6;0;2003
01.07.2003;0;7;0;2003
02.07.2003;0;7;0;2003
03.07.2003;0;7;0;2003
04.07.2003;0;7;0;2003
05.07.2003;0;7;0;2003
06.07.2003;0;7;0;2003
07.07.2003;0;7;0;2003
08.07.2003;0;7;0;2003
09.07.2003;0;7;0;2003
10.07.2003;0;7;0;2003
11.07.2003;0;7;0;2003
12.07.2003;0;7;0;2003
13.07.2003;0;7;0;2003
14.07.2003;0;7;0;2003
15.07.2003;0;7;0;2003
16.07.2003;0;7;0;2003
17.07.2003;0;7;0;2003
18.07.2003;0;7;0;2003
19.07.2003;0;7;0;2003
20.07.2003;0;7;0;2003
21.07.2003;0;7;0;2003
22.07.2003;0;7;0;2003
23.07.2003;0;7;0;2003
24.07.2003;0;7;0;2003
25.07.2003;0;7;0;2003
26.07.2003;0;7;0;2003
27.07.2003;0;7;0;2003
28.07.2003;0;7;0;2003
29.07.2003;0;7;0;2003
30.07.2003;0;7;0;2003
31.07.2003;0;7;0;2003
01.08.2003;0;8;0;2003
02.08.2003;0;8;0;2003
03.08.2003;0;8;0;2003
04.08.2003;0;8;0;2003
05.08.2003;0;8;0;2003
06.08.2003;0;8;0;2003
07.08.2003;0;8;0;2003
08.08.2003;0;8;0;2003
09.08.2003;0;8;0;2003
10.08.2003;0;8;0;2003
11.08.2003;0;8;0;2003
12.08.2003;0;8;0;2003
13.08.2003;0;8;0;2003
14.08.2003;0;8;0;2003
15.08.2003;0;8;0;2003
16.08.2003;0;8;0;2003
17.08.2003;0;8;0;2003
18.08.2003;0;8;0;2003
19.08.2003;0;8;0;2003
20.08.2003;0;8;0;2003
21.08.2003;0;8;0;2003
22.08.2003;0;8;0;2003
23.08.2003;0;8;0;2003
24.08.2003;0;8;0;2003
25.08.2003;0;8;0;2003
26.08.2003;0;8;0;2003
27.08.2003;0;8;0;2003
28.08.2003;0;8;0;2003
29.08.2003;0;8;0;2003
30.08.2003;0;8;0;2003
31.08.2003;0;8;0;2003
01.09.2003;0;9;0;2003
02.09.2003;0;9;0;2003
03.09.2003;0;9;0;2003
04.09.2003;0;9;0;2003
05.09.2003;0;9;0;2003
06.09.2003;0;9;0;2003
07.09.2003;0;9;0;2003
08.09.2003;0;9;0;2003
09.09.2003;0;9;0;2003
10.09.2003;0;9;0;2003
11.09.2003;0;9;0;2003
12.09.2003;0;9;0;2003
13.09.2003;0;9;0;2003
14.09.2003;0;9;0;2003
15.09.2003;0;9;0;2003
16.09.2003;0;9;0;2003
17.09.2003;0;9;0;2003
18.09.2003;0;9;0;2003
19.09.2003;0;9;0;2003
20.09.2003;0;9;0;2003
21.09.2003;0;9;0;2003
22.09.2003;0;9;0;2003
23.09.2003;0;9;0;2003
24.09.2003;0;9;0;2003
25.09.2003;0;9;0;2003
26.09.2003;0;9;0;2003
27.09.2003;0;9;0;2003
28.09.2003;0;9;0;2003
29.09.2003;0;9;0;2003
30.09.2003;0;9;0;2003
01.10.2003;0;10;0;2003
02.10.2003;0;10;0;2004
03.10.2003;0;10;0;2004
04.10.2003;0;10;0;2004
05.10.2003;2;10;0.02;2004
06.10.2003;44;10;0.44;2004
07.10.2003;28;10;0.28;2004
08.10.2003;47;10;0.47;2004
09.10.2003;32;10;0.32;2004
10.10.2003;20;10;0.2;2004
11.10.2003;12;10;0.12;2004
12.10.2003;10;10;0.1;2004
13.10.2003;8;10;0.08;2004
14.10.2003;5;10;0.05;2004
15.10.2003;3;10;0.03;2004
16.10.2003;0;10;0;2004
17.10.2003;0;10;0;2004
18.10.2003;0;10;0;2004
19.10.2003;0;10;0;2004
20.10.2003;0;10;0;2004
21.10.2003;0;10;0;2004
22.10.2003;0;10;0;2004
23.10.2003;0;10;0;2004
24.10.2003;12;10;0.12;2004
25.10.2003;12;10;0.12;2004
26.10.2003;10;10;0.1;2004
27.10.2003;8;10;0.08;2004
28.10.2003;7;10;0.07;2004
29.10.2003;5;10;0.05;2004
30.10.2003;17;10;0.17;2004
31.10.2003;16;10;0.16;2004
01.11.2003;0;11;0;2004
02.11.2003;0;11;0;2004
03.11.2003;0;11;0;2004
04.11.2003;0;11;0;2004
05.11.2003;0;11;0;2004
06.11.2003;0;11;0;2004
07.11.2003;0;11;0;2004
08.11.2003;0;11;0;2004
09.11.2003;0;11;0;2004
10.11.2003;0;11;0;2004
11.11.2003;0;11;0;2004
12.11.2003;0;11;0;2004
13.11.2003;2;11;0.02;2004
14.11.2003;2;11;0.02;2004
15.11.2003;2;11;0.02;2004
16.11.2003;2;11;0.02;2004
17.11.2003;3;11;0.03;2004
18.11.2003;2;11;0.02;2004
19.11.2003;0;11;0;2004
20.11.2003;0;11;0;2004
21.11.2003;0;11;0;2004
22.11.2003;0;11;0;2004
23.11.2003;0;11;0;2004
24.11.2003;0;11;0;2004
25.11.2003;0;11;0;2004
26.11.2003;0;11;0;2004
27.11.2003;0;11;0;2004
28.11.2003;7;11;0.07;2004
29.11.2003;22;11;0.22;2004
30.11.2003;22;11;0.22;2004
01.12.2003;18;12;0.18;2004
02.12.2003;13;12;0.13;2004
03.12.2003;12;12;0.12;2004
04.12.2003;12;12;0.12;2004
05.12.2003;12;12;0.12;2004
06.12.2003;11;12;0.11;2004
07.12.2003;11;12;0.11;2004
08.12.2003;11;12;0.11;2004
09.12.2003;11;12;0.11;2004
10.12.2003;11;12;0.11;2004
11.12.2003;11;12;0.11;2004
12.12.2003;12;12;0.12;2004
13.12.2003;11;12;0.11;2004
14.12.2003;10;12;0.1;2004
15.12.2003;35;12;0.35;2004
16.12.2003;63;12;0.63;2004
17.12.2003;68;12;0.68;2004
18.12.2003;62;12;0.62;2004
19.12.2003;55;12;0.55;2004
20.12.2003;48;12;0.48;2004
21.12.2003;45;12;0.45;2004
22.12.2003;53;12;0.53;2004
23.12.2003;68;12;0.68;2004
24.12.2003;63;12;0.63;2004
25.12.2003;60;12;0.6;2004
26.12.2003;57;12;0.57;2004
27.12.2003;55;12;0.55;2004
28.12.2003;51;12;0.51;2004
29.12.2003;60;12;0.6;2004
30.12.2003;58;12;0.58;2004
31.12.2003;58;12;0.58;2004
01.01.2004;59;1;0.59;2004
02.01.2004;61;1;0.61;2004
03.01.2004;60;1;0.6;2004
04.01.2004;60;1;0.6;2004
05.01.2004;69;1;0.69;2004
06.01.2004;69;1;0.69;2004
07.01.2004;76;1;0.76;2004
08.01.2004;73;1;0.73;2004
09.01.2004;75;1;0.75;2004
10.01.2004;102;1;1.02;2004
11.01.2004;98;1;0.98;2004
12.01.2004;90;1;0.9;2004
13.01.2004;80;1;0.8;2004
14.01.2004;74;1;0.74;2004
15.01.2004;90;1;0.9;2004
16.01.2004;100;1;1;2004
17.01.2004;99;1;0.99;2004
18.01.2004;103;1;1.03;2004
19.01.2004;103;1;1.03;2004
20.01.2004;112;1;1.12;2004
21.01.2004;131;1;1.31;2004
22.01.2004;126;1;1.26;2004
23.01.2004;123;1;1.23;2004
24.01.2004;116;1;1.16;2004
25.01.2004;131;1;1.31;2004
26.01.2004;126;1;1.26;2004
27.01.2004;118;1;1.18;2004
28.01.2004;123;1;1.23;2004
29.01.2004;123;1;1.23;2004
30.01.2004;120;1;1.2;2004
31.01.2004;117;1;1.17;2004
01.02.2004;114;2;1.14;2004
02.02.2004;112;2;1.12;2004
03.02.2004;110;2;1.1;2004
04.02.2004;109;2;1.09;2004
05.02.2004;108;2;1.08;2004
06.02.2004;107;2;1.07;2004
07.02.2004;106;2;1.06;2004
08.02.2004;114;2;1.14;2004
09.02.2004;154;2;1.54;2004
10.02.2004;143;2;1.43;2004
11.02.2004;151;2;1.51;2004
12.02.2004;155;2;1.55;2004
13.02.2004;148;2;1.48;2004
14.02.2004;143;2;1.43;2004
15.02.2004;140;2;1.4;2004
16.02.2004;138;2;1.38;2004
17.02.2004;137;2;1.37;2004
18.02.2004;135;2;1.35;2004
19.02.2004;136;2;1.36;2004
20.02.2004;135;2;1.35;2004
21.02.2004;131;2;1.31;2004
22.02.2004;118;2;1.18;2004
23.02.2004;110;2;1.1;2004
24.02.2004;124;2;1.24;2004
25.02.2004;123;2;1.23;2004
26.02.2004;120;2;1.2;2004
27.02.2004;126;2;1.26;2004
28.02.2004;124;2;1.24;2004
29.02.2004;124;2;1.24;2004
01.03.2004;126;3;1.26;2004
02.03.2004;124;3;1.24;2004
03.03.2004;124;3;1.24;2004
04.03.2004;121;3;1.21;2004
05.03.2004;120;3;1.2;2004
06.03.2004;119;3;1.19;2004
07.03.2004;123;3;1.23;2004
08.03.2004;135;3;1.35;2004
09.03.2004;141;3;1.41;2004
10.03.2004;131;3;1.31;2004
11.03.2004;130;3;1.3;2004
12.03.2004;130;3;1.3;2004
13.03.2004;127;3;1.27;2004
14.03.2004;123;3;1.23;2004
15.03.2004;119;3;1.19;2004
16.03.2004;116;3;1.16;2004
17.03.2004;113;3;1.13;2004
18.03.2004;110;3;1.1;2004
19.03.2004;108;3;1.08;2004
20.03.2004;105;3;1.05;2004
21.03.2004;102;3;1.02;2004
22.03.2004;102;3;1.02;2004
23.03.2004;103;3;1.03;2004
24.03.2004;121;3;1.21;2004
25.03.2004;154;3;1.54;2004
26.03.2004;143;3;1.43;2004
27.03.2004;136;3;1.36;2004
28.03.2004;131;3;1.31;2004
29.03.2004;124;3;1.24;2004
30.03.2004;120;3;1.2;2004
31.03.2004;114;3;1.14;2004
01.04.2004;109;4;1.09;2004
02.04.2004;105;4;1.05;2004
03.04.2004;100;4;1;2004
04.04.2004;98;4;0.98;2004
05.04.2004;100;4;1;2004
06.04.2004;99;4;0.99;2004
07.04.2004;108;4;1.08;2004
08.04.2004;107;4;1.07;2004
09.04.2004;102;4;1.02;2004
10.04.2004;105;4;1.05;2004
11.04.2004;115;4;1.15;2004
12.04.2004;104;4;1.04;2004
13.04.2004;103;4;1.03;2004
14.04.2004;102;4;1.02;2004
15.04.2004;100;4;1;2004
16.04.2004;98;4;0.98;2004
17.04.2004;95;4;0.95;2004
18.04.2004;92;4;0.92;2004
19.04.2004;88;4;0.88;2004
20.04.2004;98;4;0.98;2004
21.04.2004;86;4;0.86;2004
22.04.2004;82;4;0.82;2004
23.04.2004;78;4;0.78;2004
24.04.2004;70;4;0.7;2004
25.04.2004;66;4;0.66;2004
26.04.2004;65;4;0.65;2004
27.04.2004;61;4;0.61;2004
28.04.2004;56;4;0.56;2004
29.04.2004;50;4;0.5;2004
30.04.2004;46;4;0.46;2004
01.05.2004;41;5;0.41;2004
02.05.2004;34;5;0.34;2004
03.05.2004;28;5;0.28;2004
04.05.2004;25;5;0.25;2004
05.05.2004;21;5;0.21;2004
06.05.2004;27;5;0.27;2004
07.05.2004;36;5;0.36;2004
08.05.2004;27;5;0.27;2004
09.05.2004;29;5;0.29;2004
10.05.2004;29;5;0.29;2004
11.05.2004;22;5;0.22;2004
12.05.2004;16;5;0.16;2004
13.05.2004;10;5;0.1;2004
14.05.2004;8;5;0.08;2004
15.05.2004;0;5;0;2004
16.05.2004;0;5;0;2004
17.05.2004;0;5;0;2004
18.05.2004;0;5;0;2004
19.05.2004;0;5;0;2004
20.05.2004;0;5;0;2004
21.05.2004;0;5;0;2004
22.05.2004;0;5;0;2004
23.05.2004;0;5;0;2004
24.05.2004;0;5;0;2004
25.05.2004;0;5;0;2004
26.05.2004;0;5;0;2004
27.05.2004;0;5;0;2004
28.05.2004;0;5;0;2004
29.05.2004;0;5;0;2004
30.05.2004;0;5;0;2004
31.05.2004;0;5;0;2004
01.06.2004;0;6;0;2004
02.06.2004;0;6;0;2004
03.06.2004;0;6;0;2004
04.06.2004;0;6;0;2004
05.06.2004;0;6;0;2004
06.06.2004;0;6;0;2004
07.06.2004;0;6;0;2004
08.06.2004;0;6;0;2004
09.06.2004;0;6;0;2004
10.06.2004;0;6;0;2004
11.06.2004;0;6;0;2004
12.06.2004;0;6;0;2004
13.06.2004;0;6;0;2004
14.06.2004;0;6;0;2004
15.06.2004;0;6;0;2004
16.06.2004;0;6;0;2004
17.06.2004;0;6;0;2004
18.06.2004;0;6;0;2004
19.06.2004;0;6;0;2004
20.06.2004;0;6;0;2004
21.06.2004;0;6;0;2004
22.06.2004;0;6;0;2004
23.06.2004;0;6;0;2004
24.06.2004;0;6;0;2004
25.06.2004;0;6;0;2004
26.06.2004;0;6;0;2004
27.06.2004;0;6;0;2004
28.06.2004;0;6;0;2004
29.06.2004;0;6;0;2004
30.06.2004;0;6;0;2004
01.07.2004;0;7;0;2004
02.07.2004;0;7;0;2004
03.07.2004;0;7;0;2004
04.07.2004;0;7;0;2004
05.07.2004;0;7;0;2004
06.07.2004;0;7;0;2004
07.07.2004;0;7;0;2004
08.07.2004;0;7;0;2004
09.07.2004;0;7;0;2004
10.07.2004;0;7;0;2004
11.07.2004;0;7;0;2004
12.07.2004;0;7;0;2004
13.07.2004;0;7;0;2004
14.07.2004;0;7;0;2004
15.07.2004;0;7;0;2004
16.07.2004;0;7;0;2004
17.07.2004;0;7;0;2004
18.07.2004;0;7;0;2004
19.07.2004;0;7;0;2004
20.07.2004;0;7;0;2004
21.07.2004;0;7;0;2004
22.07.2004;0;7;0;2004
23.07.2004;0;7;0;2004
24.07.2004;0;7;0;2004
25.07.2004;0;7;0;2004
26.07.2004;0;7;0;2004
27.07.2004;0;7;0;2004
28.07.2004;0;7;0;2004
29.07.2004;0;7;0;2004
30.07.2004;0;7;0;2004
31.07.2004;0;7;0;2004
01.08.2004;0;8;0;2004
02.08.2004;0;8;0;2004
03.08.2004;0;8;0;2004
04.08.2004;0;8;0;2004
05.08.2004;0;8;0;2004
06.08.2004;0;8;0;2004
07.08.2004;0;8;0;2004
08.08.2004;0;8;0;2004
09.08.2004;0;8;0;2004
10.08.2004;0;8;0;2004
11.08.2004;0;8;0;2004
12.08.2004;0;8;0;2004
13.08.2004;0;8;0;2004
14.08.2004;0;8;0;2004
15.08.2004;0;8;0;2004
16.08.2004;0;8;0;2004
17.08.2004;0;8;0;2004
18.08.2004;0;8;0;2004
19.08.2004;0;8;0;2004
20.08.2004;0;8;0;2004
21.08.2004;0;8;0;2004
22.08.2004;0;8;0;2004
23.08.2004;0;8;0;2004
24.08.2004;0;8;0;2004
25.08.2004;0;8;0;2004
26.08.2004;0;8;0;2004
27.08.2004;0;8;0;2004
28.08.2004;0;8;0;2004
29.08.2004;0;8;0;2004
30.08.2004;0;8;0;2004
31.08.2004;0;8;0;2004
01.09.2004;0;9;0;2004
02.09.2004;0;9;0;2004
03.09.2004;0;9;0;2004
04.09.2004;0;9;0;2004
05.09.2004;0;9;0;2004
06.09.2004;0;9;0;2004
07.09.2004;0;9;0;2004
08.09.2004;0;9;0;2004
09.09.2004;0;9;0;2004
10.09.2004;0;9;0;2004
11.09.2004;0;9;0;2004
12.09.2004;0;9;0;2004
13.09.2004;0;9;0;2004
14.09.2004;0;9;0;2004
15.09.2004;0;9;0;2004
16.09.2004;0;9;0;2004
17.09.2004;0;9;0;2004
18.09.2004;0;9;0;2004
19.09.2004;0;9;0;2004
20.09.2004;0;9;0;2004
21.09.2004;0;9;0;2004
22.09.2004;0;9;0;2004
23.09.2004;0;9;0;2004
24.09.2004;0;9;0;2004
25.09.2004;2;9;0.02;2004
26.09.2004;3;9;0.03;2004
27.09.2004;0;9;0;2004
28.09.2004;0;9;0;2004
29.09.2004;0;9;0;2004
30.09.2004;0;9;0;2004
01.10.2004;0;10;0;2004
02.10.2004;0;10;0;2005
03.10.2004;0;10;0;2005
04.10.2004;0;10;0;2005
05.10.2004;0;10;0;2005
06.10.2004;0;10;0;2005
07.10.2004;0;10;0;2005
08.10.2004;0;10;0;2005
09.10.2004;0;10;0;2005
10.10.2004;0;10;0;2005
11.10.2004;0;10;0;2005
12.10.2004;0;10;0;2005
13.10.2004;0;10;0;2005
14.10.2004;0;10;0;2005
15.10.2004;0;10;0;2005
16.10.2004;13;10;0.13;2005
17.10.2004;7;10;0.07;2005
18.10.2004;4;10;0.04;2005
19.10.2004;0;10;0;2005
20.10.2004;0;10;0;2005
21.10.2004;0;10;0;2005
22.10.2004;0;10;0;2005
23.10.2004;0;10;0;2005
24.10.2004;0;10;0;2005
25.10.2004;0;10;0;2005
26.10.2004;0;10;0;2005
27.10.2004;0;10;0;2005
28.10.2004;0;10;0;2005
29.10.2004;0;10;0;2005
30.10.2004;0;10;0;2005
31.10.2004;0;10;0;2005
01.11.2004;0;11;0;2005
02.11.2004;0;11;0;2005
03.11.2004;0;11;0;2005
04.11.2004;0;11;0;2005
05.11.2004;0;11;0;2005
06.11.2004;0;11;0;2005
07.11.2004;1;11;0.01;2005
08.11.2004;18;11;0.18;2005
09.11.2004;12;11;0.12;2005
10.11.2004;9;11;0.09;2005
11.11.2004;9;11;0.09;2005
12.11.2004;8;11;0.08;2005
13.11.2004;7;11;0.07;2005
14.11.2004;21;11;0.21;2005
15.11.2004;18;11;0.18;2005
16.11.2004;15;11;0.15;2005
17.11.2004;13;11;0.13;2005
18.11.2004;12;11;0.12;2005
19.11.2004;11;11;0.11;2005
20.11.2004;35;11;0.35;2005
21.11.2004;33;11;0.33;2005
22.11.2004;25;11;0.25;2005
23.11.2004;16;11;0.16;2005
24.11.2004;15;11;0.15;2005
25.11.2004;15;11;0.15;2005
26.11.2004;15;11;0.15;2005
27.11.2004;16;11;0.16;2005
28.11.2004;16;11;0.16;2005
29.11.2004;16;11;0.16;2005
30.11.2004;16;11;0.16;2005
01.12.2004;16;12;0.16;2005
02.12.2004;16;12;0.16;2005
03.12.2004;16;12;0.16;2005
04.12.2004;16;12;0.16;2005
05.12.2004;16;12;0.16;2005
06.12.2004;16;12;0.16;2005
07.12.2004;16;12;0.16;2005
08.12.2004;16;12;0.16;2005
09.12.2004;16;12;0.16;2005
10.12.2004;16;12;0.16;2005
11.12.2004;16;12;0.16;2005
12.12.2004;16;12;0.16;2005
13.12.2004;16;12;0.16;2005
14.12.2004;16;12;0.16;2005
15.12.2004;16;12;0.16;2005
16.12.2004;16;12;0.16;2005
17.12.2004;20;12;0.2;2005
18.12.2004;52;12;0.52;2005
19.12.2004;62;12;0.62;2005
20.12.2004;77;12;0.77;2005
21.12.2004;72;12;0.72;2005
22.12.2004;70;12;0.7;2005
23.12.2004;65;12;0.65;2005
24.12.2004;58;12;0.58;2005
25.12.2004;57;12;0.57;2005
26.12.2004;56;12;0.56;2005
27.12.2004;60;12;0.6;2005
28.12.2004;58;12;0.58;2005
29.12.2004;78;12;0.78;2005
30.12.2004;73;12;0.73;2005
31.12.2004;70;12;0.7;2005
01.01.2005;68;1;0.68;2005
02.01.2005;68;1;0.68;2005
03.01.2005;87;1;0.87;2005
04.01.2005;81;1;0.81;2005
05.01.2005;77;1;0.77;2005
06.01.2005;74;1;0.74;2005
07.01.2005;72;1;0.72;2005
08.01.2005;71;1;0.71;2005
09.01.2005;70;1;0.7;2005
10.01.2005;69;1;0.69;2005
11.01.2005;69;1;0.69;2005
12.01.2005;69;1;0.69;2005
13.01.2005;72;1;0.72;2005
14.01.2005;72;1;0.72;2005
15.01.2005;71;1;0.71;2005
16.01.2005;70;1;0.7;2005
17.01.2005;70;1;0.7;2005
18.01.2005;68;1;0.68;2005
19.01.2005;85;1;0.85;2005
20.01.2005;84;1;0.84;2005
21.01.2005;88;1;0.88;2005
22.01.2005;123;1;1.23;2005
23.01.2005;114;1;1.14;2005
24.01.2005;112;1;1.12;2005
25.01.2005;123;1;1.23;2005
26.01.2005;122;1;1.22;2005
27.01.2005;119;1;1.19;2005
28.01.2005;116;1;1.16;2005
29.01.2005;115;1;1.15;2005
30.01.2005;115;1;1.15;2005
31.01.2005;113;1;1.13;2005
01.02.2005;132;2;1.32;2005
02.02.2005;135;2;1.35;2005
03.02.2005;150;2;1.5;2005
04.02.2005;145;2;1.45;2005
05.02.2005;140;2;1.4;2005
06.02.2005;137;2;1.37;2005
07.02.2005;134;2;1.34;2005
08.02.2005;132;2;1.32;2005
09.02.2005;130;2;1.3;2005
10.02.2005;129;2;1.29;2005
11.02.2005;127;2;1.27;2005
12.02.2005;127;2;1.27;2005
13.02.2005;127;2;1.27;2005
14.02.2005;146;2;1.46;2005
15.02.2005;153;2;1.53;2005
16.02.2005;152;2;1.52;2005
17.02.2005;152;2;1.52;2005
18.02.2005;148;2;1.48;2005
19.02.2005;146;2;1.46;2005
20.02.2005;146;2;1.46;2005
21.02.2005;150;2;1.5;2005
22.02.2005;148;2;1.48;2005
23.02.2005;147;2;1.47;2005
24.02.2005;145;2;1.45;2005
25.02.2005;144;2;1.44;2005
26.02.2005;143;2;1.43;2005
27.02.2005;142;2;1.42;2005
28.02.2005;143;2;1.43;2005
01.03.2005;142;3;1.42;2005
02.03.2005;141;3;1.41;2005
03.03.2005;140;3;1.4;2005
04.03.2005;141;3;1.41;2005
05.03.2005;140;3;1.4;2005
06.03.2005;162;3;1.62;2005
07.03.2005;158;3;1.58;2005
08.03.2005;156;3;1.56;2005
09.03.2005;161;3;1.61;2005
10.03.2005;170;3;1.7;2005
11.03.2005;160;3;1.6;2005
12.03.2005;154;3;1.54;2005
13.03.2005;164;3;1.64;2005
14.03.2005;159;3;1.59;2005
15.03.2005;156;3;1.56;2005
16.03.2005;151;3;1.51;2005
17.03.2005;146;3;1.46;2005
18.03.2005;143;3;1.43;2005
19.03.2005;137;3;1.37;2005
20.03.2005;134;3;1.34;2005
21.03.2005;129;3;1.29;2005
22.03.2005;124;3;1.24;2005
